frame=3,7,729,1781,84,89,29,86
frame=4,0,1329,471,77,81,41,77
frame=4,1,630,1696,90,85,54,72
frame=4,2,1416,845,87,86,64,76
frame=4,3,1043,1527,83,86,80,80
frame=4,4,1556,1441,78,78,68,85
frame=4,5,813,1781,87,89,64,92
frame=4,6,992,844,86,81,47,82
frame=4,7,890,1143,86,82,33,84
frame=5,0,1481,1469,75,78,42,74
frame=5,1,1166,475,90,84,54,71
frame=5,2,977,1074,87,84,66,74
frame=5,3,888,1696,81,85,79,79
frame=5,4,1245,983,75,77,65,84
frame=5,5,1416,596,86,88,63,90
frame=5,6,1066,1239,86,80,46,79
frame=5,7,1244,735,88,81,36,82
frame=6,0,1472,1635,69,79,37,74
frame=6,1,1064,1074,87,83,50,72
frame=6,2,1160,1057,85,82,68,75
frame=6,3,1546,1197,80,82,79,80
frame=6,4,1392,1711,69,80,63,86
frame=6,5,1153,1781,82,87,62,90
frame=6,6,980,1297,86,79,43,80
frame=6,7,1066,1319,86,81,33,82
frame=7,0,1392,1791,70,79,33,75
frame=7,1,1332,881,84,86,46,73
frame=7,2,969,1696,87,85,71,76
frame=7,3,1239,1226,82,85,81,81
frame=7,4,1008,1613,73,83,68,89
frame=7,5,900,1781,82,89,63,93
frame=7,6,1056,1700,86,81,40,84
frame=7,7,958,1527,85,86,30,85
frame=8,0,1556,1361,75,80,38,76
frame=8,1,896,1225,84,88,46,74
frame=8,2,1244,649,88,86,71,77
frame=8,3,980,1211,86,86,81,82
frame=8,4,1503,763,76,83,69,90
frame=8,5,1237,1395,83,86,64,94
frame=8,6,1078,847,88,81,41,85
frame=8,7,982,1781,90,89,36,86

[die]
frames=11
duration=400ms
type=play_once
frame=0,0,328,306,96,104,32,99
frame=0,1,335,1139,118,100,50,88
frame=0,2,229,410,127,84,93,80
frame=0,3,688,1134,111,104,107,100
frame=0,4,586,931,92,104,88,111
frame=0,5,1539,0,123,105,92,111
frame=0,6,424,395,126,97,56,102
frame=0,7,453,1101,113,107,29,105
frame=1,0,341,1441,105,105,36,97
frame=1,1,686,1238,115,96,48,85
frame=1,2,231,1604,116,82,87,77
frame=1,3,446,1388,110,99,108,97
frame=1,4,894,650,98,105,92,109
frame=1,5,129,732,117,112,90,115
frame=1,6,119,1298,116,102,51,106
frame=1,7,454,604,116,110,30,106
frame=2,0,571,1035,107,99,35,90
frame=2,1,667,1432,108,88,49,79
frame=2,2,981,925,91,71,70,69
frame=2,3,551,1587,104,91,102,89
frame=2,4,531,1678,99,103,93,105
frame=2,5,354,606,100,113,80,120
frame=2,6,587,824,91,107,41,115
frame=2,7,335,1030,113,109,31,108
frame=3,0,659,1520,104,93,35,88
frame=3,1,1378,173,101,80,48,74
frame=3,2,1244,816,88,62,68,63
frame=3,3,894,755,98,80,96,82
frame=3,4,802,758,90,96,89,102
frame=3,5,799,1055,91,113,72,120
frame=3,6,1087,651,86,113,41,118
frame=3,7,570,604,107,110,31,109
frame=4,0,792,1334,102,98,34,93
frame=4,1,655,1613,104,83,48,76
frame=4,2,799,1168,89,66,68,66
frame=4,3,1277,185,101,83,98,84
frame=4,4,1166,377,90,98,88,104
frame=4,5,242,1084,93,114,74,121
frame=4,6,803,854,89,114,42,120
frame=4,7,244,605,110,114,32,113
frame=5,0,583,714,95,110,34,107
frame=5,1,335,1239,117,95,52,86
frame=5,2,119,1500,117,77,80,72
frame=5,3,225,1686,115,95,101,92
frame=5,4,1192,102,84,107,80,112
frame=5,5,349,719,112,111,83,122
frame=5,6,239,494,116,111,56,120
frame=5,7,129,614,115,118,35,121
frame=6,0,894,1333,76,99,32,96
frame=6,1,804,451,127,96,63,84
frame=6,2,1395,88,144,85,90,74
frame=6,3,566,1227,120,97,97,90
frame=6,4,1256,377,73,102,67,105
frame=6,5,461,906,125,97,88,110
frame=6,6,1395,0,144,88,77,100
frame=6,7,448,1003,123,98,49,105
frame=7,0,1329,374,77,97,38,88
frame=7,1,566,1134,122,93,65,78
frame=7,2,937,378,129,81,86,67
frame=7,3,681,1334,111,98,94,86
frame=7,4,1282,268,80,106,70,101
frame=7,5,678,1039,121,95,85,102
frame=7,6,697,273,131,77,74,90
frame=7,7,453,1208,113,88,48,91
frame=8,0,1153,1226,86,83,44,71
frame=8,1,553,1507,106,80,59,60
frame=8,2,1058,483,102,67,77,53
frame=8,3,1378,253,100,78,91,63
frame=8,4,1406,983,86,82,74,79
frame=8,5,446,1487,107,80,81,85
frame=8,6,122,305,103,68,59,76
frame=8,7,892,835,100,76,43,76
frame=9,0,1416,931,89,52,45,40
frame=9,1,1072,1011,88,63,49,38
frame=9,2,1155,1395,82,58,70,38
frame=9,3,892,996,96,61,93,46
frame=9,4,976,1158,92,53,82,51
frame=9,5,1064,1400,91,53,75,56
frame=9,6,1573,1060,84,57,49,57
frame=9,7,970,1376,94,53,38,51
frame=10,0,1064,1453,93,44,44,34
frame=10,1,341,1546,86,58,49,33
frame=10,2,1467,1163,79,56,68,33
frame=10,3,549,549,93,55,93,40
frame=10,4,970,1429,94,49,87,47
frame=10,5,1577,529,85,54,74,55
frame=10,6,1322,1638,78,54,48,52
frame=10,7,959,1478,94,49,38,45

[critdie]
frames=11
duration=400ms
type=play_once
frame=0,0,328,306,96,104,32,99
frame=0,1,335,1139,118,100,50,88
frame=0,2,229,410,127,84,93,80
frame=0,3,688,1134,111,104,107,100
frame=0,4,586,931,92,104,88,111
frame=0,5,1539,0,123,105,92,111
frame=0,6,424,395,126,97,56,102
frame=0,7,453,1101,113,107,29,105
frame=1,0,341,1441,105,105,36,97
frame=1,1,686,1238,115,96,48,85
frame=1,2,231,1604,116,82,87,77
frame=1,3,446,1388,110,99,108,97
frame=1,4,894,650,98,105,92,109
frame=1,5,129,732,117,112,90,115
frame=1,6,119,1298,116,102,51,106
frame=1,7,454,604,116,110,30,106
frame=2,0,571,1035,107,99,35,90
frame=2,1,667,1432,108,88,49,79
frame=2,2,981,925,91,71,70,69
frame=2,3,551,1587,104,91,102,89
frame=2,4,531,1678,99,103,93,105
frame=2,5,354,606,100,113,80,120
frame=2,6,587,824,91,107,41,115
frame=2,7,335,1030,113,109,31,108
frame=3,0,659,1520,104,93,35,88
frame=3,1,1378,173,101,80,48,74
frame=3,2,1244,816,88,62,68,63
frame=3,3,894,755,98,80,96,82
frame=3,4,802,758,90,96,89,102
frame=3,5,799,1055,91,113,72,120
frame=3,6,1087,651,86,113,41,118
frame=3,7,570,604,107,110,31,109
frame=4,0,792,1334,102,98,34,93
frame=4,1,655,1613,104,83,48,76
frame=4,2,799,1168,89,66,68,66
frame=4,3,1277,185,101,83,98,84
frame=4,4,1166,377,90,98,88,104
frame=4,5,242,1084,93,114,74,121
frame=4,6,803,854,89,114,42,120
frame=4,7,244,605,110,114,32,113
frame=5,0,583,714,95,110,34,107
frame=5,1,335,1239,117,95,52,86
frame=5,2,119,1500,117,77,80,72
frame=5,3,225,1686,115,95,101,92
frame=5,4,1192,102,84,107,80,112
frame=5,5,349,719,112,111,83,122
frame=5,6,239,494,116,111,56,120
frame=5,7,129,614,115,118,35,121
frame=6,0,894,1333,76,99,32,96
frame=6,1,804,451,127,96,63,84
frame=6,2,1395,88,144,85,90,74
frame=6,3,566,1227,120,97,97,90
frame=6,4,1256,377,73,102,67,105
frame=6,5,461,906,125,97,88,110
frame=6,6,1395,0,144,88,77,100
frame=6,7,448,1003,123,98,49,105
frame=7,0,1329,374,77,97,38,88
frame=7,1,566,1134,122,93,65,78
frame=7,2,937,378,129,81,86,67
frame=7,3,681,1334,111,98,94,86
frame=7,4,1282,268,80,106,70,101
frame=7,5,678,1039,121,95,85,102
frame=7,6,697,273,131,77,74,90
frame=7,7,453,1208,113,88,48,91
frame=8,0,1153,1226,86,83,44,71
frame=8,1,553,1507,106,80,59,60
frame=8,2,1058,483,102,67,77,53
frame=8,3,1378,253,100,78,91,63
frame=8,4,1406,983,86,82,74,79
frame=8,5,446,1487,107,80,81,85
frame=8,6,122,305,103,68,59,76
frame=8,7,892,835,100,76,43,76
frame=9,0,1416,931,89,52,45,40
frame=9,1,1072,1011,88,63,49,38
frame=9,2,1155,1395,82,58,70,38
frame=9,3,892,996,96,61,93,46
frame=9,4,976,1158,92,53,82,51
frame=9,5,1064,1400,91,53,75,56
frame=9,6,1573,1060,84,57,49,57
frame=9,7,970,1376,94,53,38,51
frame=10,0,1064,1453,93,44,44,34
frame=10,1,341,1546,86,58,49,33
frame=10,2,1467,1163,79,56,68,33
frame=10,3,549,549,93,55,93,40
frame=10,4,970,1429,94,49,87,47
frame=10,5,1577,529,85,54,74,55
frame=10,6,1322,1638,78,54,48,52
frame=10,7,959,1478,94,49,38,45

[cast]
frames=6
duration=400ms
type=play_once
frame=0,0,1163,1613,80,87,37,76
frame=0,1,1321,1225,70,85,47,75
frame=0,2,1243,1613,79,87,69,76
frame=0,3,1212,1532,68,81,70,79
frame=0,4,1167,809,77,82,70,87
frame=0,5,1470,1558,64,77,50,85
frame=0,6,1502,591,76,86,37,85
frame=0,7,356,410,68,86,28,80
frame=1,0,1235,1781,78,87,36,77
frame=1,1,1173,645,71,86,47,76
frame=1,2,1313,1781,79,87,68,77
frame=1,3,1120,207,72,81,70,79
frame=1,4,1555,1279,77,82,69,87
frame=1,5,1533,1752,65,78,50,86
frame=1,6,1322,1310,78,85,39,84
frame=1,7,1237,1139,73,87,31,81
frame=2,0,1502,677,77,86,41,77
frame=2,1,1491,331,75,87,46,77
frame=2,2,1310,1139,77,86,65,79
frame=2,3,1320,1395,80,85,70,82
frame=2,4,1213,1700,76,81,64,88
frame=2,5,1316,1060,74,79,55,88
frame=2,6,1503,846,76,82,39,82
frame=2,7,1072,1781,81,88,38,82
frame=3,0,1391,1225,79,85,54,78
frame=3,1,487,1781,79,90,50,80
frame=3,2,1480,1303,75,83,61,82
frame=3,3,992,756,86,88,69,86
frame=3,4,1400,1310,80,85,53,89
frame=3,5,1492,1004,81,79,56,90
frame=3,6,1541,1674,72,78,39,80
frame=3,7,890,1057,87,86,44,81
frame=4,0,892,911,89,85,62,81
frame=4,1,399,1781,88,90,65,82
frame=4,2,1494,418,79,87,57,86
frame=4,3,1198,288,84,89,67,90
frame=4,4,775,1432,90,88,54,90
frame=4,5,1078,764,89,83,49,91
frame=4,6,1556,1519,78,76,48,82
frame=4,7,1579,660,83,80,42,78
frame=5,0,1390,1065,81,84,51,77
frame=5,1,566,1781,78,90,48,80
frame=5,2,1470,1219,75,84,63,81
frame=5,3,1160,969,85,88,70,85
frame=5,4,1400,1395,81,84,57,89
frame=5,5,1400,1479,79,79,56,89
frame=5,6,1461,1714,72,77,37,79
frame=5,7,1246,878,86,87,43,82

[swing]
frames=5
duration=400ms
type=play_once
frame=0,0,925,550,125,100,36,85
frame=0,1,569,97,143,80,69,70
frame=0,2,556,1410,111,97,92,81
frame=0,3,1117,103,75,104,81,99
frame=0,4,117,1577,114,99,113,107
frame=0,5,1259,0,136,98,96,101
frame=0,6,246,719,103,118,41,119
frame=0,7,241,969,87,115,30,112
frame=1,0,990,0,135,103,48,87
frame=1,1,461,824,126,82,81,74
frame=1,2,763,1520,101,93,82,83
frame=1,3,1276,98,102,87,105,95
frame=1,4,974,288,130,90,108,97
frame=1,5,0,1562,117,119,65,123
frame=1,6,235,844,93,125,41,127
frame=1,7,127,494,112,120,29,106
frame=2,0,124,1086,118,112,46,91
frame=2,1,282,217,142,89,84,81
frame=2,2,842,200,132,82,97,80
frame=2,3,1151,559,94,86,72,94
frame=2,4,565,1324,116,86,94,93
frame=2,5,986,103,131,104,77,107
frame=2,6,0,1084,124,119,60,120
frame=2,7,136,844,99,127,48,113
frame=3,0,243,1198,92,110,55,94
frame=3,1,550,346,130,99,76,90
frame=3,2,422,108,147,83,104,82
frame=3,3,452,1296,113,92,87,95
frame=3,4,1406,331,85,97,62,100
frame=3,5,808,360,129,91,78,87
frame=3,6,569,177,142,89,66,88
frame=3,7,124,1198,119,100,60,99
frame=4,0,453,492,96,112,40,97
frame=4,1,852,102,134,98,67,87
frame=4,2,712,98,140,84,99,82
frame=4,3,119,1400,117,100,89,99
frame=4,4,801,1234,95,99,80,103
frame=4,5,711,182,131,91,88,94
frame=4,6,1125,0,134,102,63,102
frame=4,7,678,650,118,108,57,109

[hit]
frames=2
duration=533ms
type=back_forth
frame=0,0,1322,1558,73,80,32,74
frame=0,1,1320,967,86,84,47,72
frame=0,2,1579,446,83,83,60,73
frame=0,3,1579,976,82,84,81,79
frame=0,4,1462,1791,68,78,68,83
frame=0,5,1552,1117,81,80,65,88
frame=0,6,1578,583,84,77,50,81
frame=0,7,1577,206,85,83,30,80
frame=1,0,1395,1558,75,77,33,72
frame=1,1,1126,1532,86,81,47,69
frame=1,2,1320,1480,80,78,57,69
frame=1,3,1579,740,83,80,82,76
frame=1,4,1541,1595,73,79,72,82
frame=1,5,1579,900,83,76,67,84
frame=1,6,1387,1149,80,76,52,81
frame=1,7,1579,820,83,80,30,77

[block]
frames=2
duration=400ms
type=play_once
frame=0,0,1391,1225,79,85,54,78
frame=0,1,487,1781,79,90,50,80
frame=0,2,1480,1303,75,83,61,82
frame=0,3,992,756,86,88,69,86
frame=0,4,1400,1310,80,85,53,89
frame=0,5,1492,1004,81,79,56,90
frame=0,6,1541,1674,72,78,39,80
frame=0,7,890,1057,87,86,44,81
frame=1,0,892,911,89,85,62,81
frame=1,1,399,1781,88,90,65,82
frame=1,2,1494,418,79,87,57,86
frame=1,3,1198,288,84,89,67,90
frame=1,4,775,1432,90,88,54,90
frame=1,5,1078,764,89,83,49,91
frame=1,6,1556,1519,78,76,48,82
frame=1,7,1579,660,83,80,42,78
