0,0,0,0,0,0,0,0,27,30,30,27,27,27,27,27,30,0,0,0,0,0,0,0,0,27,27,30,27,30,30,0,0,0,0,0,0,27,30,30,30,27,30,24,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,30,27,27,27,30,30,27,30,0,0,0,0,0,0,0,0,27,30,30,27,30,27,27,22,30,0,0,0,0,0,56,30,27,27,30,27,22,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,30,27,30,27,27,27,27,27,0,0,0,0,0,0,0,30,30,27,30,27,27,27,30,17,30,28,57,0,0,0,0,0,56,27,27,30,30,17,21,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,30,30,30,27,27,27,27,0,0,0,0,0,0,0,30,30,30,30,30,30,30,27,27,30,30,16,28,27,57,0,0,0,0,56,30,27,30,27,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,27,27,30,30,27,30,0,0,0,0,0,0,0,30,27,27,30,30,27,27,30,30,27,30,27,21,24,26,20,57,0,0,0,0,56,30,30,30,30,29,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,27,30,30,27,30,30,0,0,0,0,0,0,0,30,27,27,30,27,30,30,30,30,27,27,30,27,31,21,17,30,57,57,0,0,0,56,30,30,27,27,31,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,30,30,27,27,27,27,0,0,0,0,0,0,0,30,30,30,30,27,0,0,0,0,0,0,56,30,24,31,18,26,26,27,57,0,0,0,56,27,30,27,27,23,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,30,27,27,30,30,0,0,0,0,0,0,27,27,27,30,27,0,0,0,0,0,0,0,0,56,27,29,22,30,17,24,30,57,0,0,0,56,30,27,30,30,24,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,30,30,27,27,27,27,0,0,0,0,0,30,27,30,30,30,0,0,0,0,0,0,0,0,0,0,56,21,30,22,26,16,30,57,0,0,0,56,30,27,30,30,20,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,27,30,27,27,27,0,0,0,0,0,0,27,30,27,30,57,0,0,0,0,0,0,0,0,0,0,56,17,29,22,29,25,27,57,0,0,0,56,30,27,27,30,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,27,27,30,27,27,30,0,0,0,0,0,30,27,27,30,30,0,0,0,0,0,0,0,0,0,0,0,56,19,30,21,17,21,27,57,0,0,0,56,27,27,27,30,20,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,57,57,0,0,0,0,0,0,0,27,27,27,27,27,57,0,0,0,0,30,30,27,30,30,57,0,0,0,0,0,0,0,0,0,0,0,56,25,22,27,30,30,30,57,0,0,0,56,30,27,30,27,19,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,26,22,26,57,0,0,0,0,0,0,27,27,27,27,30,30,57,0,0,0,27,27,27,27,30,27,57,0,0,0,0,0,0,0,0,0,0,0,56,28,21,26,20,17,27,57,0,0,0,56,27,27,30,30,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,21,31,17,20,57,0,0,0,0,0,27,27,30,30,27,27,27,0,0,30,30,27,27,27,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,56,16,16,22,30,26,27,57,0,0,0,56,27,30,27,30,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,26,19,24,25,24,0,0,0,0,0,0,27,27,30,30,30,27,27,27,30,27,30,30,30,30,27,27,57,0,0,0,0,0,0,0,0,0,0,0,0,56,29,16,21,28,17,27,57,0,0,0,56,30,30,27,27,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,26,24,27,26,20,57,0,0,0,0,0,30,27,30,30,30,30,27,30,27,30,27,30,30,30,27,27,30,57,0,0,0,0,0,0,0,0,0,0,0,0,56,30,21,31,20,23,30,57,0,0,0,56,27,27,27,27,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,28,21,18,23,17,24,0,0,0,0,0,30,30,27,27,30,30,30,27,27,30,27,27,27,30,27,27,30,27,57,0,0,0,0,0,0,0,0,0,0,0,0,56,30,16,23,26,19,27,57,0,0,0,27,27,30,30,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,29,30,16,19,24,17,57,0,0,0,0,0,27,27,30,27,27,27,27,27,30,30,27,30,30,27,30,30,27,30,57,0,0,0,0,0,0,0,0,0,0,0,0,56,29,21,21,17,23,30,0,0,0,0,21,30,30,30,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,29,27,22,31,25,24,24,0,0,0,0,0,0,27,27,27,27,30,30,30,30,30,27,30,30,27,30,30,27,30,25,57,0,0,0,0,0,0,0,0,0,0,0,0,56,19,30,20,31,27,57,0,0,0,21,28,17,30,30,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,27,31,22,23,20,29,30,57,0,0,0,0,0,56,27,30,30,27,27,27,30,27,30,27,30,27,30,27,27,30,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,30,17,30,31,57,0,0,0,30,26,21,20,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,56,30,18,26,26,27,24,57,0,0,0,0,0,30,27,30,30,27,27,27,30,30,27,27,27,27,27,27,27,27,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,29,17,16,27,0,0,0,0,26,22,20,28,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,56,56,28,20,21,25,29,24,0,0,0,0,0,0,27,27,27,30,27,30,30,30,30,30,27,30,27,27,30,27,27,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,56,19,21,20,20,57,0,0,0,16,27,20,25,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,56,26,30,31,26,21,21,57,0,0,0,0,0,0,30,27,30,30,30,27,27,30,27,30,30,27,30,30,27,27,27,30,57,0,0,0,0,0,0,0,0,0,0,0,0,56,19,19,30,29,30,57,0,0,0,17,17,16,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,56,16,16,28,17,30,23,57,0,0,0,0,0,56,30,30,30,30,27,30,27,27,27,27,27,27,27,27,27,30,27,27,57,0,0,0,0,0,0,0,0,0,0,0,0,16,19,21,30,27,30,57,0,0,0,23,31,31,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,20,25,30,26,18,17,0,0,0,0,0,0,56,30,30,30,27,27,27,30,30,27,27,27,27,27,27,27,27,27,30,57,0,0,0,0,0,0,0,0,0,0,0,0,25,19,18,20,21,30,0,0,0,24,31,17,28,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,56,31,21,21,31,31,20,24,0,0,0,0,0,0,56,27,30,30,30,27,27,30,30,30,30,27,27,27,27,30,30,27,30,57,0,0,0,0,0,0,0,0,0,0,0,27,20,21,16,22,27,30,0,0,24,27,19,28,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,56,28,31,19,19,29,31,57,0,0,0,0,0,0,56,30,27,30,30,30,27,27,27,30,30,30,30,30,27,27,30,27,30,0,0,0,0,0,0,0,0,0,0,0,0,26,18,17,27,21,18,0,0,0,16,22,19,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,56,16,28,17,27,20,24,0,0,0,0,0,0,0,56,27,30,27,27,27,27,27,27,30,30,27,30,27,30,27,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,17,18,29,0,0,0,16,19,21,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,56,56,31,21,31,16,18,57,0,0,0,0,0,0,0,56,30,30,30,30,30,27,27,30,30,30,27,27,30,27,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,26,30,27,0,0,0,0,18,31,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,30,24,26,18,31,31,57,0,0,0,0,0,0,0,0,56,27,30,30,30,30,30,30,30,27,27,30,27,27,27,30,0,0,0,0,0,0,0,0,0,0,0,0,30,18,18,19,20,0,0,0,0,29,26,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,24,28,30,28,26,20,23,57,0,0,0,0,0,0,0,0,56,30,30,27,27,27,30,30,27,30,30,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16,25,21,24,0,0,0,0,0,20,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,24,24,20,21,21,21,31,18,57,0,0,0,0,0,0,0,0,56,30,30,27,27,30,30,27,30,27,27,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,31,20,0,0,0,0,0,30,23,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,56,24,17,16,18,30,17,20,30,57,0,0,0,0,0,0,0,0,56,30,27,27,30,27,30,27,30,27,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,26,22,0,0,0,0,0,23,28,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,56,24,30,24,25,28,16,31,30,57,0,0,0,0,0,0,0,0,0,56,30,27,27,30,27,30,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,20,16,0,0,0,0,0,26,28,18,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,56,23,18,18,27,26,26,25,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,21,29,0,0,0,0,0,19,24,20,28,25,57,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,56,31,29,29,27,17,26,22,28,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,17,30,0,0,0,0,0,0,28,19,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,16,17,22,17,27,23,28,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,28,22,22,0,0,0,0,0,28,25,18,28,25,16,57,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,25,23,20,25,25,27,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,28,19,25,0,0,0,0,0,19,25,18,16,26,23,19,57,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,18,31,25,29,30,28,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,23,30,19,0,0,0,0,0,0,24,23,26,21,28,30,21,20,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,16,20,21,23,24,21,23,29,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,24,30,0,0,0,0,0,0,0,19,27,23,23,17,19,17,26,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,31,22,26,30,18,30,27,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,31,27,26,0,0,0,0,0,0,0,27,28,18,21,31,23,23,29,17,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,17,19,19,18,24,25,19,24,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,18,30,0,0,0,0,0,0,0,0,26,28,27,30,26,21,19,17,29,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,25,17,30,30,31,31,16,23,20,21,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,28,22,19,29,0,0,0,0,0,0,0,0,21,17,25,21,21,28,21,30,25,29,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,27,17,30,29,25,16,31,17,19,26,16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,25,20,22,23,0,0,0,0,0,0,0,0,17,31,21,24,17,27,27,26,30,16,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,25,24,24,19,30,19,30,18,29,16,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,19,26,30,25,0,0,0,0,0,0,0,0,0,0,20,23,21,18,21,21,24,27,30,16,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,20,19,24,18,20,22,20,20,25,21,27,27,31,24,0,0,0,0,0,0,0,0,0,0,20,31,31,21,19,20,25,0,0,0,0,0,0,0,0,0,0,20,28,17,24,25,30,25,21,26,26,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,24,30,24,20,25,25,26,22,16,20,16,26,19,17,18,21,28,0,0,0,30,26,22,17,19,23,22,18,24,27,0,0,0,0,0,0,0,0,0,0,0,23,21,16,31,27,27,27,27,16,27,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,27,31,24,31,25,20,20,18,29,31,16,29,22,27,19,16,26,25,17,31,27,21,25,19,20,16,20,22,22,0,0,0,0,0,0,0,0,0,0,0,17,21,19,24,19,21,26,16,16,26,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,16,28,17,23,28,28,28,23,29,22,29,30,21,18,25,22,18,21,16,26,23,27,18,30,29,29,21,17,18,0,0,0,0,0,0,0,0,0,0,0,0,17,28,29,19,25,20,24,31,26,30,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,30,22,24,24,24,16,31,18,31,25,17,27,23,16,19,23,21,16,28,31,22,30,20,28,21,26,16,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,28,23,23,26,22,24,19,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,17,23,22,23,23,16,29,20,25,20,28,24,23,18,24,21,30,27,23,28,23,27,31,31,31,21,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,56,30,31,22,30,30,17,18,21,21,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,20,18,18,27,20,23,26,18,28,31,21,29,23,25,24,24,24,27,27,25,18,31,16,19,19,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,18,19,21,26,30,19,21,57,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,19,16,16,19,28,30,23,21,24,18,18,16,28,31,18,22,16,20,29,24,30,31,31,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,19,17,26,17,21,17,17,25,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,28,31,19,20,29,26,24,26,16,24,27,19,23,30,26,26,30,22,17,25,16,23,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,23,22,17,21,27,22,25,57,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,29,19,30,21,28,24,17,24,22,28,29,30,27,23,23,21,28,23,28,23,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,28,25,30,28,22,24,57,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,30,20,28,28,20,19,16,20,19,17,31,27,18,23,25,26,17,17,27,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,19,16,17,21,24,22,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,28,19,27,27,23,28,26,24,16,16,19,21,23,24,20,27,28,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,29,26,26,27,24,17,19,29,19,31,16,29,22,21,28,22,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,30,25,20,21,17,23,26,29,21,27,19,18,25,22,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,25,29,25,29,20,27,23,29,25,27,24,25,16,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,28,19,21,24,30,17,22,28,27,29,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,19,19,20,22,21,20,31,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

[layer]
type=object
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,69,69,69,69,69,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,69,69,84,0,0,0,0,0,0,85,69,69,69,69,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,69,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
